"DAC","PI.Request.to.SO.Approval_Min","PI.Request.to.SO.Approval_Max","PI.Request.to.SO.Approval_Average","SO.Approval.to.DAC.Claim_Min","SO.Approval.to.DAC.Claim_Max","SO.Approval.to.DAC.Claim_Average","DAC.Claim.to.DAC.Approval_Min","DAC.Claim.to.DAC.Approval_Max","DAC.Claim.to.DAC.Approval_Average","DAC.Claim.to.DAC.Reject_Min","DAC.Claim.to.DAC.Reject_Max","DAC.Claim.to.DAC.Reject_Average","DAC.Claim.to.DAC.Revision_Min","DAC.Claim.to.DAC.Revision_Max","DAC.Claim.to.DAC.Revision_Average","Total.Time.for.DAC.Processing_Min","Total.Time.for.DAC.Processing_Max","Total.Time.for.DAC.Processing_Average","Date"
"NIDDK",5.7,5.7,5.7,1.2,1.2,1.2,16.9,16.9,16.9,NA,NA,NA,NA,NA,NA,18.1,18.1,18.1,"01/29/2015"
"NINDS",2.6,15,7.1,3.9,4,4,0,3.9,2.4,NA,NA,NA,0.9,0.9,0.9,4,7.8,5.3,"01/29/2015"
"All DACs",0,28.8,4.9,0,22,2,0,32.8,10.6,0,68,33.3,0.9,32.8,4.5,0,69,14.3,"01/29/2015"
"NCI DAC",0,8.1,0.6,0.1,3.1,0.8,0,19.2,3.6,0,19.2,4.8,NA,NA,NA,0.1,21.1,4.7,"01/30/2015"
"NEI",0.6,0.6,0.6,21,21,21,0,0,0,NA,NA,NA,NA,NA,NA,21,21,21,"01/30/2015"
"NHGRI",0,1,0.5,2.6,3.1,3,0,0,0,0,0,0,NA,NA,NA,2.6,3.1,3,"01/30/2015"
"NHLBI",0.1,0.1,0.1,5.2,5.2,5.2,9.1,9.1,9.1,0,0,0,NA,NA,NA,14.2,14.2,14.2,"01/30/2015"
"NIDCR",0.1,0.1,0.1,14.1,14.1,14.1,5.2,5.2,5.2,NA,NA,NA,NA,NA,NA,19.3,19.3,19.3,"01/30/2015"
"NIGMS",1,1,1,34.3,34.3,34.3,0,0,0,NA,NA,NA,NA,NA,NA,34.3,34.3,34.3,"01/30/2015"
"All DACs",0,8.1,0.6,0.1,34.3,4.2,0,19.2,2.1,0,19.2,2.8,NA,NA,NA,0.1,34.3,6.4,"01/30/2015"
"All DACs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"01/31/2015"
"NHGRI",0.1,0.1,0.1,0.5,0.5,0.5,0,0,0,NA,NA,NA,NA,NA,NA,0.5,0.5,0.5,"02/01/2015"
"NHLBI",3.8,3.8,3.8,7.6,7.6,7.6,22.9,22.9,22.9,NA,NA,NA,NA,NA,NA,30.5,30.5,30.5,"02/01/2015"
"All DACs",0.1,3.8,2,0.5,7.6,4,0,22.9,11.4,NA,NA,NA,NA,NA,NA,0.5,30.5,15.5,"02/01/2015"
"CDAC",5,5,5,0.8,0.8,0.8,2,2,2,NA,NA,NA,NA,NA,NA,2.8,2.8,2.8,"02/02/2015"
"JAAMH",0,6.7,1.5,1.8,7.2,6.3,22,82.4,37,NA,NA,NA,3.2,72,40.6,10.2,84.2,44.1,"02/02/2015"
"NCI DAC",0,6.7,2.8,0,14.8,1.1,0,18.1,7.4,0,1318,659,0.7,18.1,15,0,1318,124.4,"02/02/2015"
"NHGRI",0,6.7,2.1,0,14.8,2.7,0,2.4,0.1,0,0,0,NA,NA,NA,0,14.8,2.8,"02/02/2015"
"NHLBI",0.2,19.4,5.4,6.7,7.5,7,4.1,22.9,10,NA,NA,NA,NA,NA,NA,11,30.3,17,"02/02/2015"
"NIAMS",0,4.6,0.9,11,11.1,11.1,5.2,11.2,6.4,NA,NA,NA,NA,NA,NA,16.2,22.1,17.4,"02/02/2015"
"NICHD",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,"02/02/2015"
"NIDCR",3.1,3.1,3.1,10.8,10.8,10.8,5.2,5.2,5.2,NA,NA,NA,NA,NA,NA,16,16,16,"02/02/2015"
"NIDDK",0,0,0,0.1,0.1,0.1,14.1,14.1,14.1,NA,NA,NA,NA,NA,NA,14.2,14.2,14.2,"02/02/2015"
"NIGMS",0.2,0.2,0.2,30.8,30.8,30.8,0,0,0,NA,NA,NA,NA,NA,NA,30.8,30.8,30.8,"02/02/2015"
"NINDS",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,"02/02/2015"
"All DACs",0,19.4,3,0,30.8,5.4,0,82.4,13.7,0,1318,439.3,0.7,72,31.6,0,1318,42.9,"02/02/2015"
"JAAMH",0,19.8,10.1,5.5,6,5.6,37.1,37.1,37.1,NA,NA,NA,22.1,37.1,29.6,28.1,43,41.1,"02/03/2015"
"NCI DAC",0,15.9,2.9,0,14,1.5,0,33,4.4,0,17,7,16.8,17,16.9,0,34,8.1,"02/03/2015"
"NEI",5.1,5.1,5.1,16.8,16.8,16.8,0,0,0,NA,NA,NA,NA,NA,NA,16.8,16.8,16.8,"02/03/2015"
"NHGRI",0,10.8,2.5,0,6.1,2.2,0,2.4,0.4,0,8.1,6.1,NA,NA,NA,0,13.6,4,"02/03/2015"
"NHLBI",0,11,2.7,13.5,14,13.7,2,2,2,0,0,0,0,0,0,13.5,16,13.8,"02/03/2015"
"NIAMS",0,0,0,10.2,10.2,10.2,11.2,11.2,11.2,NA,NA,NA,NA,NA,NA,21.3,21.3,21.3,"02/03/2015"
"NICHD",0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,"02/03/2015"
"NIGMS",0.1,0.1,0.1,29.9,29.9,29.9,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,30,30,30,"02/03/2015"
"NINDS",0,5.1,2.5,0,1,0.5,0,2.9,1.4,NA,NA,NA,NA,NA,NA,1,2.9,1.9,"02/03/2015"
"All DACs",0,19.8,3.7,0,29.9,5.9,0,37.1,8,0,17,3.5,0,37.1,6.2,0,43,12.7,"02/03/2015"
"CDAC",1,5,3,5.2,5.4,5.3,6,9.7,7.8,NA,NA,NA,NA,NA,NA,11.3,14.9,13.1,"02/04/2015"
"JAAMH",0,6.1,1.5,4.7,5.1,5,23,37.1,32.1,NA,NA,NA,23,37.1,25.7,27.8,42.2,34.7,"02/04/2015"
"NCI DAC",0,27.1,6.4,0,12.6,2,0,0.9,0.1,0,0,0,NA,NA,NA,0.2,12.6,2.1,"02/04/2015"
"NEI",1.6,1.6,1.6,16.1,16.1,16.1,28,28,28,NA,NA,NA,NA,NA,NA,44.1,44.1,44.1,"02/04/2015"
"NHGRI",0.7,3.1,1.5,0.2,5,1.6,0,2.3,0.6,NA,NA,NA,NA,NA,NA,0.2,7.3,2.2,"02/04/2015"
"NHLBI",0.6,189,7.7,0.1,13.1,2,7.9,22.8,21,0,0,0,NA,NA,NA,0.1,27.8,8.2,"02/04/2015"
"NIDDK",5.8,5.8,5.8,5,5,5,7,7,7,NA,NA,NA,NA,NA,NA,12,12,12,"02/04/2015"
"All DACs",0,189,4.5,0,16.1,3.3,0,37.1,14.2,0,0,0,23,37.1,25.7,0.1,44.1,15,"02/04/2015"
"CDAC",0.5,0.5,0.5,4.2,4.2,4.2,6,6,6,NA,NA,NA,NA,NA,NA,10.2,10.2,10.2,"02/05/2015"
"JAAMH",0,6.1,4.4,3.7,3.9,3.7,24.1,32.3,30.2,NA,NA,NA,24.1,37.2,27.4,27.8,40.8,33.6,"02/05/2015"
"NCI DAC",0,6.1,3.1,0,3.7,0.7,0,28,9.5,0,15,3,NA,NA,NA,0.1,28.7,9.6,"02/05/2015"
"NEI",3,6.1,5.1,14.8,15,14.9,0,28,9.4,NA,NA,NA,NA,NA,NA,14.8,43,24.2,"02/05/2015"
"NHGRI",0,6.1,3.6,0.7,4.1,1.8,0,2.3,0.8,0,8,2.8,NA,NA,NA,0.7,11.7,2.8,"02/05/2015"
"NHLBI",0.3,6.1,5,3.8,4,3.9,7.9,22.8,8.5,7.9,7.9,7.9,NA,NA,NA,11.7,26.9,12.4,"02/05/2015"
"NIAMS",0,6.1,3.3,7.9,9.8,8.6,5,11.1,8,NA,NA,NA,NA,NA,NA,12.9,19.3,16.7,"02/05/2015"
"NICHD",3,3,3,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,0,0,0,"02/05/2015"
"NIDDK",0,6.1,1.7,3.8,4.1,4,7,7,7,NA,NA,NA,NA,NA,NA,10.8,11.1,10.9,"02/05/2015"
"NIGMS",6.1,6.1,6.1,27.9,27.9,27.9,0.1,0.1,0.1,NA,NA,NA,0.1,0.1,0.1,28,28,28,"02/05/2015"
"NINDS",0.2,6.1,4,0.1,7.8,6.5,0,0.2,0.1,NA,NA,NA,NA,NA,NA,0.1,7.9,6.5,"02/05/2015"
"All DACs",0,6.1,3.9,0,27.9,3.9,0,32.3,10.6,0,15,3.5,0.1,37.2,18.3,0,43,14.5,"02/05/2015"
"JAAMH",0,9.4,3.4,2.5,3.3,2.8,24.1,28.3,24.9,58.2,58.2,58.2,24.1,24.1,24.1,26.5,60.9,36.5,"02/06/2015"
"NCI DAC",0,14,2.8,0,2.9,2,0,28.1,14.1,0,3,1.5,NA,NA,NA,2.7,28.2,9.8,"02/06/2015"
"NHGRI",0,4,1.1,0.1,2.8,2,0,0,0,NA,NA,NA,NA,NA,NA,0.1,2.8,2,"02/06/2015"
"NHLBI",0.2,14.1,10.6,2.7,2.9,2.9,7.9,7.9,7.9,NA,NA,NA,NA,NA,NA,10.6,10.8,10.8,"02/06/2015"
"NIAMS",3.8,3.8,3.8,9.2,9.2,9.2,9.5,9.5,9.5,NA,NA,NA,NA,NA,NA,18.7,18.7,18.7,"02/06/2015"
"NIGMS",9.4,9.4,9.4,26.7,26.7,26.7,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,26.8,26.8,26.8,"02/06/2015"
"All DACs",0,14.1,3.9,0,26.7,3.4,0,28.3,16.7,0,58.2,44,24.1,24.1,24.1,0.1,60.9,26.3,"02/06/2015"
"NCI DAC",5,5,5,2.3,2.3,2.3,0,0,0,NA,NA,NA,NA,NA,NA,2.3,2.3,2.3,"02/07/2015"
"All DACs",5,5,5,2.3,2.3,2.3,0,0,0,NA,NA,NA,NA,NA,NA,2.3,2.3,2.3,"02/07/2015"
"ES DAC",11.1,11.1,11.1,19.2,19.2,19.2,4.9,4.9,4.9,NA,NA,NA,NA,NA,NA,24.1,24.1,24.1,"02/08/2015"
"JAAMH",11.1,11.1,11.1,1,1,1,24.1,24.1,24.1,NA,NA,NA,NA,NA,NA,25.1,25.1,25.1,"02/08/2015"
"NEI",11.1,11.1,11.1,12.1,12.1,12.1,0,0,0,NA,NA,NA,NA,NA,NA,12.2,12.2,12.2,"02/08/2015"
"NHGRI",11.1,11.1,11.1,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,1,1,1,"02/08/2015"
"NHLBI",10.8,11.1,10.8,1.1,1.2,1.1,7.9,25.1,22.2,22.8,22.8,22.8,NA,NA,NA,9.1,26.2,23.6,"02/08/2015"
"NINDS",11.1,11.1,11.1,5.1,5.1,5.1,0,0,0,NA,NA,NA,NA,NA,NA,5.1,5.1,5.1,"02/08/2015"
"All DACs",10.8,11.1,10.9,1,19.2,2.4,0,25.1,16.3,22.8,22.8,22.8,NA,NA,NA,1,26.2,21.7,"02/08/2015"
"CDAC",0,16.8,8.4,0.1,1.7,0.9,6,6,6,NA,NA,NA,7.8,7.8,7.8,6,9.5,7.8,"02/09/2015"
"JAAMH",0,12.8,2.4,0,16.8,3.9,11,24.1,20,NA,NA,NA,28.1,28.1,28.1,23.7,31.9,24.3,"02/09/2015"
"NCI DAC",0,12.7,4.4,0.1,8,0.8,0,28,13.8,1,3,2,28,28,28,0.2,28.3,14.6,"02/09/2015"
"NHGRI",0,11.8,5,0.1,8,1.3,0,2.3,0.8,3,8,5.5,NA,NA,NA,0.5,9.2,2.3,"02/09/2015"
"NHLBI",0.2,12.8,9.1,0,0.2,0.1,7.9,25.1,13.2,NA,NA,NA,NA,NA,NA,7.9,25.2,13.3,"02/09/2015"
"NICHD",3.8,3.8,3.8,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,0,0,0,0.1,0.1,0.1,"02/09/2015"
"NIDCR",0,0,0,5.4,5.4,5.4,NA,NA,NA,11.2,11.2,11.2,NA,NA,NA,16.6,16.6,16.6,"02/09/2015"
"NIDDK",17.3,17.3,17.3,0.8,0.8,0.8,5.9,5.9,5.9,NA,NA,NA,NA,NA,NA,6.8,6.8,6.8,"02/09/2015"
"NIGMS",0,11.8,7.8,23.8,24.4,24.2,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,23.9,24.5,24.3,"02/09/2015"
"NINDS",0,3.8,0.8,3.6,3.6,3.6,0,0.2,0.1,NA,NA,NA,NA,NA,NA,3.6,3.8,3.6,"02/09/2015"
"All DACs",0,17.3,4.7,0,24.4,1.9,0,28,10.9,1,11.2,5.2,0,28.1,18.4,0.1,31.9,12.9,"02/09/2015"
"CDAC",6.2,6.2,6.2,0.7,0.7,0.7,4.9,4.9,4.9,NA,NA,NA,NA,NA,NA,5.6,5.6,5.6,"02/10/2015"
"JAAMH",1.1,8,2,2.6,21,5,6.2,20.1,18.1,NA,NA,NA,20.1,20.1,20.1,22.7,27.2,23.3,"02/10/2015"
"NCI DAC",0,12.8,3.4,0.1,7.4,1.2,0,27,10.7,1,10.8,3.4,0.1,0.1,0.1,0.1,27.2,10.7,"02/10/2015"
"NEI",4.1,4.1,4.1,9.8,9.8,9.8,0,0,0,NA,NA,NA,NA,NA,NA,9.8,9.8,9.8,"02/10/2015"
"NHGRI",0,36.7,4.5,0.1,6.7,0.8,0,1.3,0.2,NA,NA,NA,NA,NA,NA,0.1,8,1.1,"02/10/2015"
"NHLBI",1.1,25.9,5.8,14.7,43.1,33.2,9.1,41,15.7,0.1,0.1,0.1,NA,NA,NA,24.1,56.1,39.4,"02/10/2015"
"NIAMS",8,8,8,4.8,4.8,4.8,3.3,3.3,3.3,NA,NA,NA,NA,NA,NA,8.1,8.1,8.1,"02/10/2015"
"NICHD",1.1,4,2.6,1.6,1.7,1.6,0,18,9,NA,NA,NA,NA,NA,NA,1.7,19.6,10.6,"02/10/2015"
"NIDDK",0.1,8.7,3.8,0,1.8,0.5,0,6,3.6,NA,NA,NA,0,0,0,0,6.3,3.5,"02/10/2015"
"NIGMS",1.1,8,4.3,22.8,22.9,22.9,1,1,1,NA,NA,NA,NA,NA,NA,23.8,23.9,23.8,"02/10/2015"
"NINDS",0.1,6,2.7,2.6,2.9,2.8,0,0.2,0.1,NA,NA,NA,0,0,0,2.6,3.1,2.8,"02/10/2015"
"All DACs",0,36.7,4,0,43.1,9.2,0,41,7.3,0.1,10.8,0.5,0,20.1,2.3,0,56.1,15.1,"02/10/2015"
"CDAC",4.8,4.8,4.8,0.2,0.2,0.2,0,0,0,NA,NA,NA,NA,NA,NA,0.2,0.2,0.2,"02/11/2015"
"JAAMH",1.1,6.8,6.2,1.8,2.3,2.2,20.1,20.1,20.1,NA,NA,NA,NA,NA,NA,21.9,22.4,22.4,"02/11/2015"
"NCI DAC",0,7.2,1.1,0.2,5.9,1.1,0,6.7,1.5,NA,NA,NA,25,25,25,0.8,25.6,4.6,"02/11/2015"
"NHGRI",0,4.8,4,0.7,11.6,1.9,0.1,2.3,0.3,1,1,1,NA,NA,NA,0.8,13.9,2.2,"02/11/2015"
"NHLBI",1.1,48.8,17,13.8,42.3,23.3,41,41,41,0,0,0,NA,NA,NA,42.4,54.8,50.6,"02/11/2015"
"NIAMS",4.8,4.8,4.8,4,4,4,3.3,3.3,3.3,NA,NA,NA,NA,NA,NA,7.3,7.3,7.3,"02/11/2015"
"NIDDK",0.1,4.8,0.8,1,1.2,1,4,4,4,NA,NA,NA,NA,NA,NA,5,5.2,5,"02/11/2015"
"NINDS",1.1,4.8,3.6,1.8,2.1,2,0,0,0,NA,NA,NA,NA,NA,NA,1.8,2.1,2,"02/11/2015"
"All DACs",0,48.8,4.1,0.2,42.3,2.9,0,41,6.6,0,1,0.5,25,25,25,0.2,54.8,9.6,"02/11/2015"
"CDAC",0,0,0,6.6,6.6,6.6,0,0,0,NA,NA,NA,NA,NA,NA,6.6,6.6,6.6,"02/12/2015"
"JAAMH",0,70.9,7,0.8,1.2,0.9,20.1,54,28,NA,NA,NA,20.1,20.1,20.1,20.9,54.9,25.7,"02/12/2015"
"NCI DAC",0,70.9,14.8,0,4.8,0.5,0,21.8,7.6,NA,NA,NA,10.8,10.8,10.8,0.7,21.8,8.5,"02/12/2015"
"NEI",0,13,5.2,7.8,7.9,7.8,0,28,16.8,NA,NA,NA,NA,NA,NA,8,35.8,24.7,"02/12/2015"
"NHGRI",0,70.9,35.9,0.1,10.8,3.5,0,4.7,3.1,0,0,0,NA,NA,NA,4.5,13.1,5.3,"02/12/2015"
"NHLBI",0,70.9,5.4,12.8,40.9,22.4,16,16,16,0,0,0,NA,NA,NA,28.9,40.9,35.4,"02/12/2015"
"NICHD",0,0,0,0.8,0.8,0.8,14.2,14.2,14.2,NA,NA,NA,NA,NA,NA,15,15,15,"02/12/2015"
"NIDCR",0,0,0,2.6,2.6,2.6,3.4,3.4,3.4,NA,NA,NA,NA,NA,NA,6,6,6,"02/12/2015"
"NIGMS",0,0,0,20.9,21,21,1,1,1,NA,NA,NA,1,1,1,21.9,22,22,"02/12/2015"
"NINDS",13,70.9,42,0.9,0.9,0.9,0,0,0,NA,NA,NA,0.2,0.2,0.2,0.9,1.1,1,"02/12/2015"
"All DACs",0,70.9,12.5,0,40.9,10.2,0,54,13.9,0,0,0,0.2,20.1,16.9,0.7,54.9,22.2,"02/12/2015"
"JAAMH",2.1,5.1,4.1,4.8,5,4.9,15,15,15,NA,NA,NA,NA,NA,NA,19.8,20,19.8,"02/13/2015"
"NCI DAC",1,15.9,7.1,0,4.8,3.2,0,16.1,1.9,NA,NA,NA,NA,NA,NA,0,20.8,5.1,"02/13/2015"
"NHGRI",1,15.9,6.8,3.5,4,3.7,0,1.3,0.1,NA,NA,NA,NA,NA,NA,3.5,5,3.8,"02/13/2015"
"NHLBI",0,15.9,2.2,11.6,39.8,30.4,16,16.2,16.1,0,0,0,NA,NA,NA,27.8,39.8,35.8,"02/13/2015"
"NIDDK",2.2,2.2,2.2,3.8,3.8,3.8,0,0,0,NA,NA,NA,NA,NA,NA,3.8,3.8,3.8,"02/13/2015"
"NIGMS",15.9,15.9,15.9,20.2,20.2,20.2,1,1,1,NA,NA,NA,NA,NA,NA,21.2,21.2,21.2,"02/13/2015"
"NINDS",5.1,15.9,10.5,0,3.2,1.6,0,0,0,NA,NA,NA,NA,NA,NA,0.1,3.2,1.6,"02/13/2015"
"All DACs",0,15.9,5.2,0,39.8,12.3,0,16.2,3.8,0,0,0,NA,NA,NA,0,39.8,15.3,"02/13/2015"
"All DACs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/14/2015"
"NCI DAC",0.1,9.7,7.8,1.5,2.5,2.2,0,16.1,5.4,NA,NA,NA,16.2,16.2,16.2,1.5,18.7,11.9,"02/15/2015"
"NHGRI",0.1,0.1,0.1,1.8,1.8,1.8,0,0,0,NA,NA,NA,NA,NA,NA,1.8,1.8,1.8,"02/15/2015"
"NHLBI",0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/15/2015"
"NIDDK",0.1,0.1,0.1,1.9,1.9,1.9,0,0,0,NA,NA,NA,NA,NA,NA,1.9,2,1.9,"02/15/2015"
"All DACs",0.1,9.7,3.3,1.5,2.5,2.1,0,16.1,2.3,NA,NA,NA,16.2,16.2,16.2,1.5,18.7,7.4,"02/15/2015"
"JAAMH",0,5.7,1.4,2,15.2,4.3,6.2,15,10.6,NA,NA,NA,NA,NA,NA,17.2,21.4,19.3,"02/16/2015"
"NCI DAC",0,5.3,1.8,0.4,1.9,1.2,0,16.1,6.1,0,0,0,NA,NA,NA,0.4,17.6,5.8,"02/16/2015"
"NHGRI",0,6,3,0.5,1,0.8,0,1.3,0.2,1,1,1,NA,NA,NA,0.8,1.8,1.1,"02/16/2015"
"NHLBI",0,26.9,3.4,9,9,9,16.1,40.9,28.5,NA,NA,NA,NA,NA,NA,25.2,50,37.6,"02/16/2015"
"NICHD",5.7,5.9,5.8,1.2,3.3,2.3,11,12.9,12,NA,NA,NA,NA,NA,NA,14.1,14.4,14.2,"02/16/2015"
"NIDDK",0,0,0,0.9,0.9,0.9,0.1,0.1,0.1,NA,NA,NA,NA,NA,NA,1,1,1,"02/16/2015"
"NINDS",0,5.7,2.9,0.4,0.7,0.5,0,3,1.5,NA,NA,NA,NA,NA,NA,0.7,3.3,2,"02/16/2015"
"All DACs",0,26.9,2.5,0.4,15.2,2.3,0,40.9,7.7,0,1,0.2,NA,NA,NA,0.4,50,8.9,"02/16/2015"
"CDAC",0.6,0.6,0.6,7.4,7.4,7.4,2.7,2.7,2.7,NA,NA,NA,NA,NA,NA,10,10,10,"02/17/2015"
"JAAMH",3.7,14,5.2,1,1.2,1.2,15,15,15,NA,NA,NA,NA,NA,NA,15.9,16.2,16.1,"02/17/2015"
"NCI DAC",0,17.8,3.8,0,6,1.6,0,16.1,11.3,0,0,0,19,19,19,0.3,19.7,12.2,"02/17/2015"
"NEI",0.5,0.5,0.5,2.7,2.7,2.7,28,28,28,NA,NA,NA,NA,NA,NA,30.7,30.7,30.7,"02/17/2015"
"NHGRI",0,0.8,0.5,0,19.6,5.6,0,0,0,0,0,0,NA,NA,NA,0,19.6,5.6,"02/17/2015"
"NHLBI",0,26.1,10,7.7,35.8,15.8,16.1,16.1,16.1,0.1,0.1,0.1,NA,NA,NA,23.8,35.9,27.3,"02/17/2015"
"NINDS",0.1,1,0.8,0.1,0.2,0.2,2.3,5.8,3.4,NA,NA,NA,NA,NA,NA,2.5,6,3.6,"02/17/2015"
"All DACs",0,26.1,3.4,0,35.8,4,0,28,10.6,0,0.1,0,19,19,19,0,35.9,13.4,"02/17/2015"
"JAAMH",0.1,35,2.5,0.2,12.7,1.5,6.2,53.9,47.8,NA,NA,NA,38.8,38.8,38.8,15.2,54.8,49,"02/18/2015"
"NCI DAC",0,7.9,3.1,0,5,0.7,0,15.1,3,0,0,0,NA,NA,NA,0,15.8,3.6,"02/18/2015"
"NEI",0.1,1.3,0.9,1.7,2.1,1.8,0,28,8,NA,NA,NA,NA,NA,NA,1.7,30.1,9.8,"02/18/2015"
"NHGRI",0.1,35,5.4,0,4.7,1.1,0,2.3,0.1,0.1,1.2,1,NA,NA,NA,0,7,1.4,"02/18/2015"
"NHLBI",0.1,35,8.9,7.1,34.8,33.8,16.1,16.1,16.1,0.1,0.1,0.1,NA,NA,NA,23.2,34.8,34.4,"02/18/2015"
"NIAID",1.3,1.3,1.3,21.9,21.9,21.9,34.8,34.8,34.8,NA,NA,NA,NA,NA,NA,56.7,56.7,56.7,"02/18/2015"
"NIAMS",1.3,1.3,1.3,8,8,8,4,4,4,NA,NA,NA,NA,NA,NA,12,12,12,"02/18/2015"
"NICHD",0.1,1.3,0.7,0.9,1.3,1.1,10.8,10.8,10.8,NA,NA,NA,NA,NA,NA,11.6,12,11.8,"02/18/2015"
"NIDCR",1.3,1.3,1.3,8,8,8,4,4,4,NA,NA,NA,NA,NA,NA,12,12,12,"02/18/2015"
"NIDDK",1.3,35,10.3,0.6,0.8,0.7,0.9,0.9,0.9,NA,NA,NA,0.9,0.9,0.9,1.5,1.7,1.6,"02/18/2015"
"NIGMS",1.3,1.3,1.3,14.8,14.8,14.8,1,1,1,NA,NA,NA,1,1,1,15.8,15.8,15.8,"02/18/2015"
"NINDS",1.3,1.3,1.3,1.1,1.1,1.1,0.1,3.6,0.5,NA,NA,NA,NA,NA,NA,1.2,4.7,1.6,"02/18/2015"
"All DACs",0,35,4.5,0,34.8,7.5,0,53.9,18.2,0,1.2,0.2,0.9,38.8,19.9,0,56.7,22.2,"02/18/2015"
"CDAC",2,2,2,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/19/2015"
"JAAMH",0.8,2,1.5,0.1,3.8,0.8,53.9,53.9,53.9,NA,NA,NA,50.1,53.9,52.6,53.9,54.2,54,"02/19/2015"
"NCI DAC",0,10.2,3.5,0,3.9,2.9,0,22,12.3,0,3,1.5,NA,NA,NA,3.8,25.9,12.1,"02/19/2015"
"NHGRI",2,7,4.3,3.8,3.9,3.8,0,0,0,0.1,0.1,0.1,NA,NA,NA,3.8,4,3.8,"02/19/2015"
"NHLBI",0.9,2,1.7,5.9,6.1,5.9,16.1,16.1,16.1,NA,NA,NA,NA,NA,NA,22,22.2,22,"02/19/2015"
"NINDS",7,7,7,0.4,0.4,0.4,0.9,10.5,3.3,NA,NA,NA,NA,NA,NA,1.3,10.9,3.7,"02/19/2015"
"All DACs",0,10.2,3.1,0,6.1,3.3,0,53.9,16.2,0,3,1,50.1,53.9,52.6,1.3,54.2,22.3,"02/19/2015"
"CDAC",0,0,0,4,4,4,2.7,2.7,2.7,NA,NA,NA,NA,NA,NA,6.6,6.6,6.6,"02/20/2015"
"JAAMH",0.1,5,3.1,2.7,3.2,3,50.1,50.2,50.1,NA,NA,NA,50.2,50.2,50.2,52.9,53.4,53.2,"02/20/2015"
"NCI DAC",0,2.9,0.9,0,2.7,1.5,0,2.3,1.1,16.7,16.7,16.7,NA,NA,NA,0,16.8,7.1,"02/20/2015"
"NHGRI",0,24,4.5,0,10.7,2.7,0,2.7,1.8,0,0,0,NA,NA,NA,0,10.7,4.4,"02/20/2015"
"NHLBI",0,5,2.2,4.9,33.1,20.3,0.1,16.1,8.1,0.1,0.1,0.1,NA,NA,NA,21,33.2,27.7,"02/20/2015"
"NINDS",0.7,2.9,1.8,6.8,7.2,7,0,6.1,3.1,NA,NA,NA,NA,NA,NA,7.2,13,10.1,"02/20/2015"
"All DACs",0,24,3.2,0,33.1,6.1,0,50.2,12.1,0,16.7,6.7,50.2,50.2,50.2,0,53.4,18.4,"02/20/2015"
"JAAMH",4.6,33.5,19,2.1,2.1,2.1,50.1,50.1,50.1,44.2,44.2,44.2,NA,NA,NA,46.3,52.2,49.3,"02/21/2015"
"NHGRI",0,16,5.3,2,2,2,0,2.3,0.8,NA,NA,NA,NA,NA,NA,2,4.3,2.7,"02/21/2015"
"All DACs",0,33.5,10.8,2,2.1,2,0,50.1,13.1,44.2,44.2,44.2,NA,NA,NA,2,52.2,21.4,"02/21/2015"
"All DACs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/22/2015"
"CDAC",12,12,12,0.1,0.1,0.1,0,0,0,NA,NA,NA,NA,NA,NA,0.1,0.1,0.1,"02/23/2015"
"JAAMH",0.1,25,15.2,0,8.1,2.6,6.2,50.2,43.8,NA,NA,NA,NA,NA,NA,14.3,50.2,46.4,"02/23/2015"
"NCI DAC",0,25,10.4,0.2,8,3,0.1,28,7.8,0,1320.1,331.8,24.2,24.2,24.2,0.7,1320.3,91.8,"02/23/2015"
"NEI",25,25,25,24.8,24.8,24.8,0,0,0,NA,NA,NA,NA,NA,NA,24.8,24.8,24.8,"02/23/2015"
"NHGRI",0,25,22.3,6.6,6.9,6.7,0,2.3,0.2,2.3,2.3,2.3,NA,NA,NA,6.6,9.2,7,"02/23/2015"
"NHLBI",0,25,15.2,1.8,30,3.5,16.1,16.1,16.1,0.1,40.9,27.3,NA,NA,NA,17.9,42.9,21.6,"02/23/2015"
"NIAMS",25,25,25,3.1,3.1,3.1,17.7,17.7,17.7,NA,NA,NA,NA,NA,NA,20.8,20.8,20.8,"02/23/2015"
